region,price,dateISO,regionDesc,country
6,0.49000001,01/05/1994,East Midlands,England
6,0.85000002,01/08/2019,East Midlands,England
6,1,01/05/2013,East Midlands,England
6,0.64999998,01/10/2005,East Midlands,England
6,0.5,01/03/2009,East Midlands,England
6,1,01/02/2014,East Midlands,England
6,0.60000002,01/07/2010,East Midlands,England
6,0.44999999,01/02/1991,East Midlands,England
6,0.68000001,01/10/2015,East Midlands,England
6,0.58999997,01/04/1997,East Midlands,England
6,0.85000002,01/04/2018,East Midlands,England
6,0.60000002,01/04/2012,East Midlands,England
6,0.98000002,01/10/2020,East Midlands,England
6,0.67000002,01/01/2005,East Midlands,England
6,0.30000001,01/12/2001,East Midlands,England
6,0.5,01/06/2018,East Midlands,England
6,0.49000001,01/08/1992,East Midlands,England
6,0.69999999,01/06/1992,East Midlands,England
6,1.39,01/07/2013,East Midlands,England
6,0.38999999,01/06/1998,East Midlands,England
6,0.75,01/07/1999,East Midlands,England
6,1,01/10/2015,East Midlands,England
6,0.58999997,01/03/2002,East Midlands,England
6,1,01/11/2014,East Midlands,England
6,0.68000001,01/01/2004,East Midlands,England
6,0.25,01/05/2013,East Midlands,England
6,0.88999999,01/05/2021,East Midlands,England
6,0.99000001,01/02/2020,East Midlands,England
6,0.28999999,01/12/1992,East Midlands,England
6,0.99000001,01/03/2001,East Midlands,England
6,1.3,01/02/2016,East Midlands,England
6,1.1900001,01/11/2003,East Midlands,England
6,0.58999997,01/01/1990,East Midlands,England
6,0.80000001,01/07/2016,East Midlands,England
6,0.5,01/02/2021,East Midlands,England
6,0.58999997,01/07/1994,East Midlands,England
6,1,01/01/2006,East Midlands,England
6,0.89999998,01/03/2020,East Midlands,England
6,0.85000002,01/11/2019,East Midlands,England
6,0.55000001,01/12/1995,East Midlands,England
6,0.47999999,01/01/1996,East Midlands,England
6,0.66000003,01/12/1989,East Midlands,England
6,0.88,01/05/2018,East Midlands,England
6,0.38999999,01/02/1998,East Midlands,England
6,0.99000001,01/04/2011,East Midlands,England
6,0.97000003,01/12/2019,East Midlands,England
6,0.80000001,01/03/2010,East Midlands,England
6,0.58999997,01/09/1994,East Midlands,England
6,0.68000001,01/12/2001,East Midlands,England
6,0.49000001,01/07/1996,East Midlands,England
6,0.44999999,01/01/1993,East Midlands,England
6,0.58999997,01/09/1991,East Midlands,England
6,1,01/02/2020,East Midlands,England
6,0.69999999,01/04/2012,East Midlands,England
6,0.74000001,01/04/2012,East Midlands,England
6,0.85000002,01/11/2018,East Midlands,England
6,0.58999997,01/10/1994,East Midlands,England
6,0.85000002,01/07/2021,East Midlands,England
6,0.58999997,01/02/2001,East Midlands,England
6,0.69,01/03/1995,East Midlands,England
6,0.69,01/09/1999,East Midlands,England
6,0.49000001,01/01/1993,East Midlands,England
6,1.49,01/02/2018,East Midlands,England
6,0.97000003,01/05/2018,East Midlands,England
6,0.60000002,01/06/1994,East Midlands,England
6,0.79000002,01/11/1997,East Midlands,England
6,0.89999998,01/03/2016,East Midlands,England
6,0.38999999,01/09/1995,East Midlands,England
6,0.55000001,01/02/1996,East Midlands,England
6,0.88,01/05/2021,East Midlands,England
6,0.94999999,01/03/2022,East Midlands,England
6,0.74000001,01/08/2008,East Midlands,England
6,0.94999999,01/04/2020,East Midlands,England
6,0.79000002,01/06/2005,East Midlands,England
6,0.60000002,01/08/2003,East Midlands,England
6,0.88999999,01/03/2012,East Midlands,England
6,0.69,01/11/1990,East Midlands,England
6,0.69999999,01/05/1995,East Midlands,England
6,1,01/06/2016,East Midlands,England
6,0.77999997,01/04/1996,East Midlands,England
6,0.85000002,01/06/2019,East Midlands,England
6,0.74000001,01/10/1990,East Midlands,England
6,0.47999999,01/09/1995,East Midlands,England
6,0.49000001,01/10/1994,East Midlands,England
6,0.79000002,01/04/2022,East Midlands,England
6,0.60000002,01/03/2022,East Midlands,England
6,0.49000001,01/10/1994,East Midlands,England
6,0.60000002,01/12/1999,East Midlands,England
6,0.58999997,01/01/1995,East Midlands,England
6,0.94999999,01/04/2017,East Midlands,England
6,1.3,01/06/2022,East Midlands,England
6,0.79000002,01/11/2007,East Midlands,England
6,0.75,01/10/2021,East Midlands,England
6,0.28999999,01/03/1995,East Midlands,England
6,0.69999999,01/12/2004,East Midlands,England
6,0.44999999,01/07/1998,East Midlands,England
6,1,01/12/2014,East Midlands,England
6,0.33000001,01/12/2018,East Midlands,England
6,0.89999998,01/10/2018,East Midlands,England
6,0.85000002,01/06/2015,East Midlands,England
6,1,01/10/2020,East Midlands,England
6,0.30000001,01/03/2012,East Midlands,England
6,0.79000002,01/07/2001,East Midlands,England
6,0.79000002,01/10/2004,East Midlands,England
6,0.79000002,01/07/2012,East Midlands,England
6,0.68000001,01/03/2004,East Midlands,England
6,1,01/07/2019,East Midlands,England
6,0.34999999,01/01/2007,East Midlands,England
6,0.94999999,01/10/2022,East Midlands,England
6,0.69,01/12/2021,East Midlands,England
6,0.69,01/06/2006,East Midlands,England
6,0.38999999,01/10/1997,East Midlands,England
6,0.69,01/07/1996,East Midlands,England
6,0.5,01/12/2001,East Midlands,England
6,0.49000001,01/11/1995,East Midlands,England
6,0.38999999,01/07/1993,East Midlands,England
6,0.58999997,01/09/2006,East Midlands,England
6,0.55000001,01/12/1995,East Midlands,England
6,1.3,01/04/2016,East Midlands,England
6,1.1,01/07/2018,East Midlands,England
6,0.58999997,01/06/1992,East Midlands,England
6,0.55000001,01/05/1995,East Midlands,England
6,0.69999999,01/02/2012,East Midlands,England
6,0.75,01/01/2022,East Midlands,England
6,1,01/07/2015,East Midlands,England
6,0.38999999,01/03/2002,East Midlands,England
6,1.3,01/06/2014,East Midlands,England
6,0.69,01/02/2003,East Midlands,England
6,0.69,01/08/2008,East Midlands,England
6,1.3,01/04/2015,East Midlands,England
6,0.25,01/01/1996,East Midlands,England
6,0.89999998,01/04/2017,East Midlands,England
6,0.80000001,01/04/2019,East Midlands,England
6,0.63999999,01/02/2012,East Midlands,England
6,0.64999998,01/10/2005,East Midlands,England
6,0.89999998,01/05/2017,East Midlands,England
6,0.64999998,01/04/1994,East Midlands,England
6,0.88999999,01/06/2021,East Midlands,England
6,1.39,01/05/2013,East Midlands,England
6,0.77999997,01/10/2006,East Midlands,England
6,0.69,01/01/1994,East Midlands,England
6,0.64999998,01/07/1997,East Midlands,England
6,1.1900001,01/02/2005,East Midlands,England
6,0.88999999,01/05/2010,East Midlands,England
6,0.38999999,01/12/1989,East Midlands,England
6,0.49000001,01/05/1995,East Midlands,England
6,1.1900001,01/11/2004,East Midlands,England
6,0.55000001,01/04/2000,East Midlands,England
6,0.38999999,01/04/2007,East Midlands,England
6,0.49000001,01/01/2020,East Midlands,England
6,1,01/08/2015,East Midlands,England
6,0.69,01/10/2005,East Midlands,England
6,0.77999997,01/03/2007,East Midlands,England
6,0.99000001,01/12/2017,East Midlands,England
6,0.69,01/02/2004,East Midlands,England
6,0.83999997,01/04/2008,East Midlands,England
6,0.69,01/06/1998,East Midlands,England
6,0.94999999,01/12/2020,East Midlands,England
6,1,01/10/2018,East Midlands,England
6,0.99000001,01/01/2003,East Midlands,England
6,0.38,01/03/1995,East Midlands,England
6,1,01/09/2020,East Midlands,England
6,0.85000002,01/03/2017,East Midlands,England
6,1.1,01/05/2017,East Midlands,England
6,1,01/09/2011,East Midlands,England
6,0.55000001,01/10/1991,East Midlands,England
6,0.64999998,01/12/1993,East Midlands,England
6,0.79000002,01/05/2008,East Midlands,England
6,0.49000001,01/12/1994,East Midlands,England
6,0.88999999,01/10/2021,East Midlands,England
6,0.79000002,01/07/2007,East Midlands,England
6,0.79000002,01/04/2003,East Midlands,England
6,1.1,01/06/2018,East Midlands,England
6,0.58999997,01/12/2001,East Midlands,England
6,0.99000001,01/04/2019,East Midlands,England
6,0.77999997,01/07/2006,East Midlands,England
6,0.88999999,01/08/2012,East Midlands,England
6,0.34999999,01/01/1993,East Midlands,England
6,0.89999998,01/02/2020,East Midlands,England
6,1,01/02/2016,East Midlands,England
6,0.49000001,01/05/1995,East Midlands,England
6,0.79000002,01/01/2022,East Midlands,England
6,1.09,01/08/2003,East Midlands,England
6,0.41999999,01/03/1992,East Midlands,England
6,0.28999999,01/02/1992,East Midlands,England
6,0.60000002,01/09/2021,East Midlands,England
6,0.88999999,01/02/2019,East Midlands,England
6,0.64999998,01/04/1999,East Midlands,England
6,0.25,01/05/1996,East Midlands,England
6,0.85000002,01/07/2018,East Midlands,England
6,0.94999999,01/03/2019,East Midlands,England
6,0.83999997,01/01/2007,East Midlands,England
6,1,01/10/2014,East Midlands,England
6,0.88999999,01/06/2010,East Midlands,England
6,0.98000002,01/04/2019,East Midlands,England
6,0.89999998,01/09/2011,East Midlands,England
6,1,01/03/2022,East Midlands,England
6,0.99000001,01/03/2001,East Midlands,England
6,0.85000002,01/02/2019,East Midlands,England
6,0.99000001,01/01/2014,East Midlands,England
6,0.89999998,01/08/2021,East Midlands,England
6,0.60000002,01/09/1995,East Midlands,England
6,0.79000002,01/05/2005,East Midlands,England
6,0.94999999,01/01/2018,East Midlands,England
6,0.64999998,01/09/1997,East Midlands,England
6,0.38999999,01/10/1994,East Midlands,England
6,1.3,01/11/2021,East Midlands,England
6,0.80000001,01/09/2022,East Midlands,England
6,1,01/02/2020,East Midlands,England
6,1,01/06/2021,East Midlands,England
6,1,01/04/2006,East Midlands,England
6,0.64999998,01/05/1995,East Midlands,England
6,0.58999997,01/09/1990,East Midlands,England
6,1.49,01/05/2018,East Midlands,England
6,0.99000001,01/08/2013,East Midlands,England
6,0.38999999,01/08/1989,East Midlands,England
6,0.60000002,01/07/2014,East Midlands,England
6,0.58999997,01/11/1990,East Midlands,England
6,0.34999999,01/06/1994,East Midlands,England
6,0.47999999,01/03/1996,East Midlands,England
6,0.69,01/01/2003,East Midlands,England
6,0.75,01/10/2021,East Midlands,England
6,0.99000001,01/11/2011,East Midlands,England
6,0.88999999,01/06/2022,East Midlands,England
6,0.89999998,01/09/2016,East Midlands,England
6,0.69,01/04/2007,East Midlands,England
6,1.1,01/11/2018,East Midlands,England
6,0.99000001,01/01/2012,East Midlands,England
6,0.68000001,01/02/2008,East Midlands,England
6,0.49000001,01/01/2018,East Midlands,England
6,0.81999999,01/03/2010,East Midlands,England
6,0.75,01/11/2021,East Midlands,England
6,1,01/01/2021,East Midlands,England
6,0.55000001,01/11/1992,East Midlands,England
6,0.79000002,01/07/2022,East Midlands,England
6,0.68000001,01/11/2002,East Midlands,England
6,0.69,01/12/1999,East Midlands,England
6,0.99000001,01/02/2012,East Midlands,England
6,0.85000002,01/02/2019,East Midlands,England
6,0.97000003,01/03/2018,East Midlands,England
6,0.88999999,01/04/2019,East Midlands,England
6,0.38,01/01/1992,East Midlands,England
6,1,01/02/2022,East Midlands,England
6,0.75,01/07/2020,East Midlands,England
6,0.88999999,01/04/2018,East Midlands,England
6,0.58999997,01/01/2001,East Midlands,England
6,0.64999998,01/04/1991,East Midlands,England
6,0.28999999,01/12/1992,East Midlands,England
6,0.1,01/05/2018,East Midlands,England
6,0.49000001,01/08/1998,East Midlands,England
6,0.40000001,01/11/2001,East Midlands,England
6,0.89999998,01/11/2019,East Midlands,England
6,0.49000001,01/05/1991,East Midlands,England
6,0.44999999,01/06/1994,East Midlands,England
6,0.58999997,01/08/1998,East Midlands,England
6,0.69,01/01/2007,East Midlands,England
6,1.5,01/12/2021,East Midlands,England
6,0.88999999,01/08/1998,East Midlands,England
6,0.64999998,01/06/2001,East Midlands,England
6,0.69,01/01/2022,East Midlands,England
6,0.57999998,01/05/1993,East Midlands,England
6,1,01/08/2016,East Midlands,England
6,0.88999999,01/06/2010,East Midlands,England
6,0.88999999,01/12/2016,East Midlands,England
6,1,01/04/2021,East Midlands,England
6,1,01/09/2018,East Midlands,England
6,0.85000002,01/04/2003,East Midlands,England
6,0.88999999,01/10/2006,East Midlands,England
6,0.49000001,01/06/1998,East Midlands,England
6,0.88,01/12/2011,East Midlands,England
6,0.75,01/04/2014,East Midlands,England
6,0.75,01/02/2001,East Midlands,England
6,0.34999999,01/10/2010,East Midlands,England
6,0.55000001,01/12/1992,East Midlands,England
6,0.38999999,01/08/1998,East Midlands,England
6,0.40000001,01/06/2011,East Midlands,England
6,0.49000001,01/08/1998,East Midlands,England
6,0.47999999,01/11/1996,East Midlands,England
6,0.58999997,01/02/2002,East Midlands,England
6,0.85000002,01/04/2021,East Midlands,England
6,0.89999998,01/08/2015,East Midlands,England
6,0.74000001,01/01/2006,East Midlands,England
6,1,01/03/2020,East Midlands,England
6,0.25,01/08/1998,East Midlands,England
6,1.39,01/10/2012,East Midlands,England
6,0.88999999,01/05/2010,East Midlands,England
6,0.63999999,01/11/2011,East Midlands,England
6,1.29,01/04/2001,East Midlands,England
6,1.3,01/06/2017,East Midlands,England
6,1,01/05/2016,East Midlands,England
6,0.69,01/12/2021,East Midlands,England
6,0.79000002,01/11/2005,East Midlands,England
6,1.29,01/05/2011,East Midlands,England
6,0.99000001,01/05/2022,East Midlands,England
6,0.75,01/11/2004,East Midlands,England
6,0.89999998,01/12/2016,East Midlands,England
6,0.60000002,01/12/1996,East Midlands,England
6,0.34999999,01/07/1998,East Midlands,England
6,0.79000002,01/08/2008,East Midlands,England
6,0.88999999,01/07/2010,East Midlands,England
6,1,01/02/2022,East Midlands,England
6,0.75,01/02/1994,East Midlands,England
6,0.34999999,01/05/1991,East Midlands,England
6,0.75,01/05/2022,East Midlands,England
6,1.1,01/01/2018,East Midlands,England
6,1.1,01/10/2018,East Midlands,England
6,0.5,01/07/1997,East Midlands,England
6,1.25,01/10/2011,East Midlands,England
6,0.49000001,01/03/1990,East Midlands,England
6,1.5,01/06/2013,East Midlands,England
6,0.44999999,01/04/2018,East Midlands,England
6,0.80000001,01/08/1990,East Midlands,England
6,0.68000001,01/10/1991,East Midlands,England
6,1,01/03/2020,East Midlands,England
6,0.79000002,01/01/2008,East Midlands,England
6,1,01/10/2018,East Midlands,England
6,0.99000001,01/05/2016,East Midlands,England
6,0.58999997,01/12/1992,East Midlands,England
6,0.69,01/09/2021,East Midlands,England
6,0.58999997,01/11/1994,East Midlands,England
6,0.77999997,01/11/2018,East Midlands,England
6,1.5,01/10/2010,East Midlands,England
6,1.3,01/12/2015,East Midlands,England
6,0.69,01/07/2009,East Midlands,England
6,0.38999999,01/07/1994,East Midlands,England
6,0.31999999,01/01/1990,East Midlands,England
6,0.49000001,01/01/2020,East Midlands,England
6,0.99000001,01/04/1999,East Midlands,England
6,0.38999999,01/12/1997,East Midlands,England
6,0.69,01/10/2006,East Midlands,England
6,1.38,01/09/2022,East Midlands,England
6,0.85000002,01/11/2019,East Midlands,England
6,0.79000002,01/10/2018,East Midlands,England
6,1,01/02/2021,East Midlands,England
6,0.69,01/09/2021,East Midlands,England
6,0.99000001,01/05/2018,East Midlands,England
6,0.47999999,01/07/1992,East Midlands,England
6,0.60000002,01/09/1989,East Midlands,England
6,0.69,01/02/2022,East Midlands,England
6,0.57999998,01/12/2000,East Midlands,England
6,0.94999999,01/08/1999,East Midlands,England
6,0.49000001,01/01/1990,East Midlands,England
6,0.80000001,01/06/2017,East Midlands,England
6,0.38999999,01/04/1998,East Midlands,England
6,0.88,01/04/2003,East Midlands,England
6,0.64999998,01/03/2000,East Midlands,England
6,0.69,01/01/2013,East Midlands,England
6,0.75,01/06/2001,East Midlands,England
6,0.88999999,01/05/2022,East Midlands,England
6,0.38,01/04/1995,East Midlands,England
6,0.47999999,01/08/2000,East Midlands,England
6,0.57999998,01/10/2001,East Midlands,England
6,1.1,01/01/2017,East Midlands,England
6,0.99000001,01/10/2016,East Midlands,England
6,0.58999997,01/12/2000,East Midlands,England
6,0.85000002,01/04/2021,East Midlands,England
6,1,01/09/2019,East Midlands,England
6,0.58999997,01/05/1993,East Midlands,England
6,0.34999999,01/05/1996,East Midlands,England
6,0.89999998,01/06/2021,East Midlands,England
6,0.58999997,01/05/1996,East Midlands,England
6,0.38999999,01/01/1995,East Midlands,England
6,0.58999997,01/07/1993,East Midlands,England
6,0.5,01/08/2010,East Midlands,England
6,1,01/03/2019,East Midlands,England
6,0.28999999,01/12/1992,East Midlands,England
6,0.28999999,01/06/1996,East Midlands,England
6,0.69,01/01/2022,East Midlands,England
6,0.58999997,01/04/2002,East Midlands,England
6,0.69,01/03/2005,East Midlands,England
6,0.82999998,01/03/2005,East Midlands,England
6,0.64999998,01/11/2001,East Midlands,England
6,0.47999999,01/12/1999,East Midlands,England
6,0.60000002,01/05/2018,East Midlands,England
6,0.89999998,01/10/2019,East Midlands,England
6,1,01/04/2016,East Midlands,England
6,1.2,01/08/2020,East Midlands,England
6,1.2,01/02/2022,East Midlands,England
